time,q0,q1,q2,q3,pd_error_deg,ai_error_deg,tau_pd,tau_ai
32.96,0.8815684493009893,0.46931513766849653,0.04512168086447613,-0.02333248096995996,0.16706907977298144,56.33570565051394,0.0031302069573981243,5.996523e-07
32.980000000000004,0.8814693472220607,0.4694986357696046,0.04514316821676936,-0.023343420523713902,0.16755421253025357,56.35975794806581,0.0027437970721350922,5.921298e-07
33.0,0.8813668586920624,0.46968788756378943,0.045169098750334515,-0.023355966972787467,0.16724473817554664,56.384622237108424,0.001095499506737791,5.9802005e-07
33.02,0.8812662745747234,0.4698734712086512,0.04519010951452895,-0.02337794588037889,0.16891568574525045,56.409014722636016,0.003021491757817436,6.0518147e-07
33.04,0.8811691466675841,0.4700527159788682,0.04521123170735511,-0.023394950085756847,0.14704513902530844,56.43255986347423,0.004628570844297608,5.858744e-07
33.06,0.8810789562771388,0.470218550327112,0.04524086606921488,-0.023401960840153134,0.14201742164333642,56.45441518433952,0.0022269165608513686,5.968299e-07
33.08,0.8809961018930568,0.4703714234665095,0.045262182782732606,-0.023407845801587997,0.09891059517906335,56.47448597167906,0.004042300703063988,5.87344e-07
33.1,0.8809107442616652,0.47052923835137433,0.04527934269985195,-0.02341532885748675,0.10799231862784446,56.49515630658298,0.004154415152113775,5.8419715e-07
33.12,0.8808250631784547,0.4706870607874779,0.045298485161395174,-0.023429599356359694,0.09305471988872488,56.51589799201906,0.0030960459101530514,5.9163244e-07
33.14,0.880741950902488,0.47084074388843145,0.04530874726274862,-0.02344626274160736,0.08982784399077298,56.536011148615025,0.0021316356875054885,5.8553627e-07
33.160000000000004,0.8806544943082502,0.47100221640231965,0.045323374004218535,-0.023459871433078573,0.12917431173442245,56.55716854301648,0.002567830271164414,5.836922e-07
33.18,0.8805632668437712,0.4711703445811653,0.045344572935750956,-0.02346719365339629,0.132190708568156,56.57923044683026,0.0015516979794738934,5.8966344e-07
33.2,0.8804700743871631,0.47134219570904123,0.04536330195776427,-0.023476658372354502,0.13718554319185564,56.6017594068571,0.0009247010318483074,5.9478594e-07
33.22,0.8803793119924628,0.4715092042702058,0.045385244102366,-0.023484397414534095,0.13557936910563442,56.623693003712596,0.0014948483177500624,5.8827175e-07
33.24,0.8802842263941272,0.4716840165647893,0.04540808946839855,-0.02349414160659376,0.1505888848424671,56.646662988254015,0.0027859950918124876,5.955347e-07
33.26,0.8801879925235127,0.4718611817772724,0.04542508093508358,-0.023509252885321703,0.14678632049207416,56.66990166784606,0.0018070506447840828,5.972575e-07
33.28,0.8801008165129458,0.47202119014853,0.045446738304102716,-0.02351898810599109,0.12244042222456175,56.690945501747265,0.0030647086847447693,5.8664205e-07
33.3,0.8800117871418933,0.4721839057908189,0.04547714810221938,-0.023525360867518316,0.14140255652553307,56.71242933611179,0.0029252986938375016,5.8757183e-07
33.32,0.8799240299909649,0.47234375084144287,0.045509688994184186,-0.023536157144900052,0.11477707640130091,56.73359886755921,0.003611307448654479,5.935726e-07
33.34,0.8798454172847738,0.47248719972617387,0.04553731217463648,-0.023542323118387703,0.11394639380126642,56.75255634940265,0.0027683266407470086,5.8302226e-07
33.36,0.8797595178755526,0.4726448533554541,0.04556106388768471,-0.023541936228755243,0.1164830161848909,56.77326438619981,0.0034994469207038355,5.816764e-07
33.38,0.8796749754096183,0.4727995653087817,0.04558752661493455,-0.02354328139931698,0.11616249228462784,56.79363854103049,0.004142507614707505,5.936085e-07
33.4,0.8795934541447155,0.472949165800197,0.04560649686834221,-0.023547599411916958,0.10897141830859307,56.813278263485465,0.003678232300881096,5.8623027e-07
33.42,0.8795125559374736,0.47309824324413713,0.04561890088083569,-0.023550627806248677,0.102665843701254,56.83276173127882,0.0032263614919954306,5.85715e-07
33.44,0.8794348635323218,0.473240880450717,0.045632847348879235,-0.023559140836429123,0.09005202052874242,56.851467354292524,0.0030020611616785944,5.8447364e-07
33.46,0.8793543677309583,0.4733880124911227,0.045652126196819034,-0.023570510302090966,0.10121974368414789,56.870841989066186,0.0022140231787827324,5.776565e-07
33.480000000000004,0.8792772894667086,0.47352822480399215,0.04567992885532208,-0.023575679032228437,0.10742724314924525,56.889388384580364,0.0011826386753432284,5.8470306e-07
33.5,0.879197409841016,0.4736736093880619,0.045705214870762914,-0.02358515702198772,0.10672516610295793,56.90860299216148,0.002713458047308756,5.859373e-07
33.52,0.8791173275838845,0.4738199082562944,0.045722726711990284,-0.023597693611593692,0.09885539539122838,56.92786037555538,0.002125677817648945,5.8508436e-07
33.54,0.8790398466975562,0.4739613128735915,0.04574239775095888,-0.023606246314728477,0.09809218181704203,56.946486527236466,0.001615566719910981,5.7842016e-07
33.56,0.8789603940836869,0.47410589501574163,0.04576797481954979,-0.02361182806327444,0.09759079985569177,56.965580880362445,0.0003177974421051928,5.808586e-07
33.58,0.878881625760163,0.4742498802117846,0.045786106789246835,-0.02361718538192625,0.093505125865201,56.98450499540522,0.0022473718889449903,5.824849e-07
33.6,0.8788008660141039,0.4743982944976405,0.045796254253647,-0.02362200598862191,0.10663341428965264,57.00390157425999,0.0010682685162698323,5.8167683e-07
33.62,0.8787115824799647,0.4745617775808259,0.04581137660541016,-0.023630316299205086,0.12720205975760854,57.025338330293785,0.002990941755708027,5.862753e-07
33.64,0.8786223356901137,0.4747247408011847,0.04583097294942729,-0.02363754674677497,0.12181435549906164,57.04675888924152,0.0029059313313515144,5.9023006e-07
33.660000000000004,0.8785365960053408,0.47488184988401094,0.04584376883744958,-0.023643751581902923,0.11828724992093038,57.06733075407072,0.002312190655240562,5.9234685e-07
33.68,0.8784502070909219,0.4750402865637855,0.045851203074807216,-0.02365643633148724,0.11292959168202063,57.088051523722406,0.0012022342869071583,5.9020334e-07
33.7,0.8783633207548679,0.47519837199468,0.04587004115280458,-0.023671149755065703,0.09588413339591025,57.108884656809096,0.0027196129688887246,5.801949e-07
33.72,0.8782759709632595,0.47535707334756583,0.04589167979221904,-0.02368386313144351,0.09925232712265335,57.129821901327084,0.002113584226917726,5.8917215e-07
33.74,0.878192271250929,0.4755093891233384,0.045911792332947746,-0.023690987642149764,0.10562541747065643,57.149877652497054,0.0018389667748370346,5.823641e-07
33.76,0.878105049108095,0.4756678679800647,0.04593547948868301,-0.023696704967457558,0.10124833517204844,57.170770577722664,0.002316317771050176,5.8448643e-07
33.78,0.8780196709638133,0.47582309900114006,0.045953309406578075,-0.023709264268037822,0.09496107830005288,57.19121502852196,0.0033472599528564994,5.938866e-07
33.8,0.8779355893305745,0.47597604336782184,0.04596944848146926,-0.023721655359603615,0.09574874539715372,57.21134248231119,0.002814333834377114,5.764453e-07
