time,pd_error,ai_error,pd_torque,ai_torque
0.0,12.793755918601507,4.312272809946631,0.00455392335050288,0.004411834432142081
0.1001669449081803,12.90307784536027,3.6518065449360875,0.004515269015475387,0.004290405892862352
0.2003338898163606,13.030488877144899,4.039342161483422,0.004555766053413894,0.004455276863354859
0.3005008347245409,12.3166090831138,3.8645947605954714,0.004555251570912944,0.00441046165253821
0.4006677796327212,12.28369138532983,3.959000422078318,0.00463184972621238,0.004331590015478058
0.5008347245409015,12.74011503333743,3.9566721473215236,0.004452715765206773,0.004443950951450364
0.6010016694490818,12.387567811149852,3.9975771048462994,0.004593755983244578,0.004545964801817139
0.7011686143572621,12.317677775555111,3.673633243801787,0.004498225825786751,0.004433445185137414
0.8013355592654424,12.778780382126381,3.9426496169381298,0.004487700611583928,0.0044349708462918585
0.9015025041736228,12.354674731389828,3.705597832267872,0.004533279655060431,0.0044518077612886045
1.001669449081803,12.836215102647659,3.859490687296905,0.004672292475700584,0.004324530337811995
1.1018363939899833,13.138530098714082,4.081745512104106,0.0046174152063527905,0.004353861029827947
1.2020033388981637,12.293963476405033,4.2785338239782345,0.004591936921053491,0.0044369416371111085
1.302170283806344,12.171495784248215,3.8138449838151254,0.004537478520567206,0.004470206787507596
1.4023372287145242,12.151258249332592,3.8828256138153296,0.004646407977089246,0.004412471851590888
1.5025041736227045,11.917168060229827,3.8415298774197533,0.004581504947738689,0.004455943114867931
1.6026711185308848,12.133376360956909,3.630589186080632,0.004619781662800379,0.004459494286001622
1.7028380634390652,12.29620767089359,3.740160902196208,0.004549779158729979,0.0043781174458390575
1.8030050083472455,12.387919470933834,3.535921008805537,0.00448082399998807,0.004331243744684416
1.9031719532554257,12.742102176236624,3.7418382847229115,0.0045559358361240716,0.0044756030759327955
2.003338898163606,12.255919125778574,3.5965496786466766,0.004642775602965144,0.00445425892263111
2.1035058430717863,12.468690034571,3.730024615384258,0.004638641601837656,0.004395806877748844
2.2036727879799667,12.378183339039017,3.2600239187753717,0.004613070913298996,0.004447087073515974
2.303839732888147,12.065430908067828,3.8877823492776225,0.004528174825915077,0.004471178369045795
2.4040066777963274,12.103911742713352,3.7203948380259404,0.0045763047550184946,0.004397253013610694
2.5041736227045077,11.841993126810165,3.913862187566314,0.004548752012429279,0.004314370474710632
2.604340567612688,12.237873635383373,3.300111334988529,0.0045192074472960655,0.00432939723463971
2.704507512520868,12.356141986119928,3.7112078638345354,0.00455257127699221,0.0043228585503438475
2.8046744574290483,11.674809907380507,3.8706869520339993,0.004653634287545644,0.00442194527509711
2.9048414023372287,12.463207477980996,3.6706815380479436,0.004586293071564637,0.004435295135292011
3.005008347245409,11.993176087872426,3.909049449421613,0.00450417628932757,0.004387611278252064
3.1051752921535893,12.350335850451211,3.9369912615113942,0.004644550929561479,0.004434284656683486
3.2053422370617697,11.910733483195719,3.9022708931950487,0.004638085189519561,0.004386429196204544
3.30550918196995,12.158397659924054,3.6815717940903068,0.004591981610890836,0.00443889877344441
3.4056761268781304,11.756547966505384,4.013037513488654,0.004557240126407161,0.004449659405178645
3.5058430717863107,12.025133498846861,3.953464325342042,0.004520293075042898,0.004378008433158501
3.606010016694491,11.839437697711494,3.7856065647538037,0.0045994479433450475,0.00429608347089018
3.7061769616026714,11.404227884547403,3.66758171809535,0.004523799060180905,0.0044500275847979475
3.8063439065108513,11.757259556433363,3.4961764250155265,0.004471010110271578,0.004375761161518227
3.9065108514190316,12.078221054162361,3.678571158798232,0.00456786162247653,0.004384861309226163
4.006677796327212,12.057742849976467,3.4850822001401776,0.0045867340932492125,0.004383530276135861
4.106844741235393,11.619921440609973,3.6516953359574327,0.0045643446122845726,0.004333171073384597
4.207011686143573,11.995324048821765,3.4668450952171015,0.00459703054452578,0.004456459423086148
4.307178631051753,12.044872319984577,3.4617025302921123,0.004627731125519647,0.004448938822829608
4.407345575959933,12.354916959099569,3.443515460453389,0.004605115353114249,0.004389938970489483
4.507512520868113,11.698284131612304,3.537526882193856,0.004632165919775939,0.004362140254502634
4.607679465776294,11.690677605677367,3.6811434346232366,0.004619652412558504,0.0044277801953997034
4.707846410684474,12.102691910641415,3.8568817745857036,0.004535674234835549,0.004430669506748817
4.808013355592655,11.376386346207035,3.6897876532209994,0.004555846246377076,0.0044336442146788195
4.908180300500835,12.112445659917363,3.619094087939755,0.004489204943093943,0.004520034328053492
5.008347245409015,11.970886345032127,3.9477217550838617,0.004524281543474318,0.004487087056935906
5.108514190317195,11.382197993850514,3.4142102585701926,0.004568063730137683,0.004364615856009815
5.208681135225376,11.991942040636623,3.46104572919088,0.004590651300253259,0.00444868926588188
5.308848080133556,11.195382201517102,3.7027157223089304,0.004484366650590728,0.004297761345377788
5.409015025041736,10.83755360533218,3.6620294564884834,0.0045590828115061,0.004402207804878129
5.509181969949917,11.791915232178427,3.5485434418532447,0.004548243078858648,0.004375743596676342
5.609348914858097,11.749925543599456,3.5596145140091697,0.004499641442209554,0.004337547941521744
5.709515859766277,11.990952421897875,3.6334457795640196,0.004639358882795879,0.004347642180813607
5.809682804674457,11.434568117012024,3.1398274032237667,0.004658299903059516,0.0044713419079889785
5.909849749582638,11.248992480752683,4.129462320621202,0.004553572581319327,0.004398629432951703
6.010016694490818,11.77706855037223,3.778241599350125,0.004565239902781265,0.00444879776290125
6.110183639398999,11.779141984940658,3.366676748520344,0.00457062350793654,0.004432996025135765
6.210350584307179,11.688588331605713,3.573029487476467,0.0046087835373209984,0.004382132975627822
6.3105175292153595,11.130189011089684,3.555081719388825,0.0045593322185226845,0.0044188586919920395
6.410684474123539,10.725738950523056,3.6865632545072016,0.004502208848008679,0.004465974633668677
6.510851419031719,11.344287934546168,3.6186876310482483,0.004591033437030587,0.004485515120506906
6.6110183639399,11.660323721629318,3.120507010923837,0.004520156331725265,0.004356005103754523
6.71118530884808,11.640032881675356,3.41377483803899,0.0045779059037606585,0.004353191459654815
6.811352253756261,11.405960242290822,3.68692960087587,0.0045865708776202775,0.004445455859364699
6.911519198664441,11.383264008552567,3.5634849858297266,0.004518509596342518,0.004350357784592997
7.011686143572621,11.041047811338544,3.2403024987800304,0.0045812044442453655,0.004420079127180287
7.111853088480801,11.544707827231809,3.472552191748743,0.004669015375514356,0.0043620744706045515
7.212020033388982,10.929261193977197,3.9347548597170268,0.004647279179695527,0.004466124926869318
7.312186978297162,11.002044711109024,3.329492388696317,0.0045379447231594615,0.004434557748072236
7.412353923205343,11.371251756002259,3.306861763715374,0.004542351160655291,0.004437354534624686
7.512520868113523,11.597076383636724,3.442229209005421,0.0046319650259749115,0.0044351991732202115
7.612687813021703,11.911559220387925,3.654056093731301,0.004605475573672305,0.004437320307670738
7.712854757929883,11.416366465151953,3.572848638053016,0.00447949373534777,0.004387769143794187
7.813021702838063,11.502172969886281,3.9153073685374165,0.00461819835162151,0.004392345196923399
7.913188647746244,10.837127247819657,3.3307130783953087,0.0045798082791838396,0.004390616854021079
8.013355592654424,11.25371573048772,3.51120544808516,0.004523122858768522,0.004479305601694629
8.113522537562604,11.475446051574478,3.6383668758224452,0.0045570579902660365,0.004390536425415145
8.213689482470786,11.11828425751759,3.310048850876241,0.004594685717803521,0.004541617586553493
8.313856427378965,10.662647327275513,3.2690583901786545,0.004505354937730281,0.004454319918623557
8.414023372287145,10.872471732587597,3.873733208063273,0.0046189552460622315,0.004445613838426829
8.514190317195325,11.122247709776609,3.3526454974550304,0.004490872520500769,0.004487842878593855
8.614357262103505,10.7487223241147,3.269640010555373,0.004647375331293801,0.004478522152761346
8.714524207011687,11.226342449493982,3.8857758770959503,0.004624693467343486,0.004477986892833211
8.814691151919867,10.672414817707374,3.6817106068815413,0.004481729802636669,0.004273718664471372
8.914858096828047,10.908317030908126,3.6104008036818613,0.0045683267387818,0.004458646331295853
9.015025041736227,11.006436340111083,3.7674530517233062,0.004532608206003041,0.004444182773760335
9.115191986644408,10.536605857419104,3.472367396623788,0.004630661276163478,0.004403430901775754
9.215358931552588,10.913652059189339,3.267972376139797,0.004550517888547755,0.004481267198875715
9.315525876460768,10.787792277131935,3.3670757590813922,0.004637272115380948,0.0045407955397103045
9.415692821368948,11.415652164821136,3.6161089432367,0.0045314671322503036,0.004440697660670041
9.51585976627713,11.280185333788014,3.389489491401333,0.004653628558086396,0.004423879601471739
9.61602671118531,10.658162169373457,3.9720749735962926,0.004628628430705468,0.004484491892546396
9.71619365609349,10.703471332621463,3.203178292238599,0.00460922382665039,0.004501023863994611
9.81636060100167,10.89365399692929,3.3654645489559107,0.0046701351797734224,0.004366785172538732
9.91652754590985,10.812646088241854,3.219898706882043,0.004622120128983391,0.004343216276788813
10.01669449081803,11.0269827833722,3.4035025773476564,0.004510105614209496,0.0044288148203009475
10.11686143572621,11.00756127552181,3.422011896852674,0.004603679391182498,0.0044105013512239066
10.21702838063439,10.761377138042793,3.120146465278578,0.004548454965771196,0.004379663395021107
10.31719532554257,11.205147808633194,3.3056144524890314,0.004587266737392124,0.004445223570422722
10.417362270450752,10.685655610724261,3.2089833674544055,0.0045442974496697755,0.004404144244084956
10.517529215358932,10.804111283885987,3.4394178951848793,0.00458525851379398,0.0043953719704959105
10.617696160267112,10.65594563123718,3.1664645496690786,0.004568784655869095,0.004354956959632653
10.717863105175292,10.525918065146403,3.574207280665203,0.00456418440526046,0.0044561900736051294
10.818030050083472,10.745795777117184,3.5492957396108764,0.004494461958515118,0.004484089803543419
10.918196994991654,10.40596256016209,3.290715489466598,0.004588206380538124,0.004484524352054717
11.018363939899833,11.007007320126123,3.6178101239188094,0.00451202648027058,0.004460005913277678
11.118530884808013,10.45642623795109,3.5709203905762164,0.0045702263133370145,0.004396826834639394
11.218697829716193,10.570962657959532,3.5168405235346323,0.004643741990045476,0.004468039722692118
11.318864774624375,10.760956909104392,3.3908774560133037,0.004619028291204448,0.004466334748919187
11.419031719532555,10.317615236209246,3.1979920595709355,0.004549049889620439,0.0044832046327757035
11.519198664440735,10.97790976171012,3.4826961070816314,0.004571158622559939,0.0044059094601243826
11.619365609348915,10.957577803705576,3.1270730251005125,0.004520646023218695,0.004377516339124893
11.719532554257096,10.644463087561725,3.8424093934664123,0.004599255924105533,0.00433576316490912
11.819699499165276,10.534350019375982,3.1556903380617207,0.00448215982857137,0.004410760773257626
11.919866444073456,10.512993180099086,3.490169597775867,0.0045092903727364545,0.004414556556501676
12.020033388981636,10.15957165931401,3.2197782679557445,0.0046077947083915365,0.004486597777919399
12.120200333889816,10.179904285134654,3.0304413455482915,0.004626358804977591,0.004404298907452771
12.220367278797998,10.301678497411373,2.842054215957027,0.0046323124896131915,0.004456033303329738
12.320534223706177,10.25499718685067,3.248794029713283,0.004644342336676285,0.004443097606329101
12.420701168614357,10.815584100351076,3.0314134915283124,0.004602935357238511,0.00443658044215419
12.520868113522537,11.023765420717394,3.1606326006220127,0.004571463386639226,0.004422929484017263
12.621035058430719,9.985647336082634,3.2937417425930575,0.004540179197169339,0.004440316012601326
12.721202003338899,11.072706304806776,3.1381809978616864,0.004584819182093132,0.004380354642285825
12.821368948247079,10.49296058132553,3.321510596721486,0.004560865104891013,0.004453767360139152
12.921535893155259,10.294445407401701,3.3570483822411177,0.004573606411516801,0.004414018061021383
13.021702838063439,9.522988596218697,3.012404313748226,0.004533298067966952,0.0044297576220056634
13.12186978297162,10.046171130015079,3.6855902727308845,0.004545037338017251,0.004437974628489632
13.2220367278798,10.267327640324108,3.029016539894191,0.004588862946303163,0.004367598047019056
13.32220367278798,10.098447823925502,3.4276664394044665,0.004615469185015785,0.0043496270145899464
13.42237061769616,10.80814133484717,3.322613436639577,0.004457851298873253,0.004393576141570396
13.522537562604342,10.30356648803732,2.9319441621864955,0.004654569876849587,0.004476615692668829
13.622704507512521,10.043687475881278,2.8926718272871037,0.004540746282635674,0.00446380510762079
13.722871452420701,10.345183976193027,3.0986201488157765,0.0046304079655037755,0.0043799646604997
13.823038397328881,10.495162358569809,3.655877753108646,0.004642987323909422,0.004310592219151456
13.923205342237061,9.941447085829788,3.421957132802181,0.0045346348468308225,0.004439129684283757
14.023372287145243,10.328761918384041,3.3266318757994107,0.004596457249046351,0.004432572648997014
14.123539232053423,10.267535824010565,3.3193229470461576,0.004562027441648307,0.004421546952482452
14.223706176961603,9.928284979816489,3.1171953084962136,0.004673747530374321,0.004436166468096886
